Wavelength Flux Variance
1500.0 0.0 0.0
1502.0 0.0 0.0
1504.0 0.0 0.0
1506.0 0.0 0.0
1508.0 0.0 0.0
1510.0 0.0 0.0
1512.0 0.0 0.0
1514.0 0.0 0.0
1516.0 0.0 0.0
1518.0 0.0 0.0
1520.0 0.0 0.0
1522.0 0.0 0.0
1524.0 0.0 0.0
1526.0 0.0 0.0
1528.0 0.0 0.0
1530.0 0.0 0.0
1532.0 0.0 0.0
1534.0 0.0 0.0
1536.0 0.0 0.0
1538.0 0.0 0.0
1540.0 0.0 0.0
1542.0 0.0 0.0
1544.0 0.0 0.0
1546.0 0.0 0.0
1548.0 0.0 0.0
1550.0 0.0 0.0
1552.0 0.0 0.0
1554.0 0.0 0.0
1556.0 0.0 0.0
1558.0 0.0 0.0
1560.0 0.0 0.0
1562.0 0.0 0.0
1564.0 0.0 0.0
1566.0 0.0 0.0
1568.0 0.0 0.0
1570.0 0.0 0.0
1572.0 0.0 0.0
1574.0 0.0 0.0
1576.0 0.0 0.0
1578.0 0.0 0.0
1580.0 0.0 0.0
1582.0 0.0 0.0
1584.0 0.0 0.0
1586.0 0.0 0.0
1588.0 0.0 0.0
1590.0 0.0 0.0
1592.0 0.0 0.0
1594.0 0.0 0.0
1596.0 0.0 0.0
1598.0 0.0 0.0
1600.0 0.0 0.0
1602.0 0.0 0.0
1604.0 0.0 0.0
1606.0 0.0 0.0
1608.0 0.0 0.0
1610.0 0.0 0.0
1612.0 0.0 0.0
1614.0 0.0 0.0
1616.0 0.0 0.0
1618.0 0.0 0.0
1620.0 0.0 0.0
1622.0 0.0 0.0
1624.0 0.0 0.0
1626.0 0.0 0.0
1628.0 0.0 0.0
1630.0 0.0 0.0
1632.0 0.0 0.0
1634.0 0.0 0.0
1636.0 0.0 0.0
1638.0 0.0 0.0
1640.0 0.0 0.0
1642.0 0.0 0.0
1644.0 0.0 0.0
1646.0 0.0 0.0
1648.0 0.0 0.0
1650.0 0.0 0.0
1652.0 0.0 0.0
1654.0 0.0 0.0
1656.0 0.0 0.0
1658.0 0.0 0.0
1660.0 0.0 0.0
1662.0 0.0 0.0
1664.0 0.0 0.0
1666.0 0.0 0.0
1668.0 0.0 0.0
1670.0 0.0 0.0
1672.0 0.0 0.0
1674.0 0.0 0.0
1676.0 0.0 0.0
1678.0 0.0 0.0
1680.0 0.0 0.0
1682.0 0.0 0.0
1684.0 0.0 0.0
1686.0 0.0 0.0
1688.0 0.0 0.0
1690.0 0.0 0.0
1692.0 0.0 0.0
1694.0 0.0 0.0
1696.0 0.0 0.0
1698.0 0.0 0.0
1700.0 0.0 0.0
1702.0 0.0 0.0
1704.0 0.0 0.0
1706.0 0.0 0.0
1708.0 0.0 0.0
1710.0 0.0 0.0
1712.0 0.0 0.0
1714.0 0.0 0.0
