# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 500                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.031                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-09-10T05:29:01            / 
# MJD      = 55814.2                        / 
# TXPL     = 17.5                           / days relative to date of explosion
# TMAX     = -0.3                           / phase, days relative to B-band maximum
# AIRMASS  = 1.94                           / 
# SEEING   = 0.99                           / 
# ISPHOTO  = 1                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 4.693441e-13 4.932202e-30
3301.06 4.585217e-13 4.672573e-30
3303.44 4.559121e-13 4.584301e-30
3305.82 4.602340e-13 4.586547e-30
3308.20 4.647915e-13 4.586537e-30
3310.58 4.579868e-13 4.443857e-30
3312.96 4.601845e-13 4.334978e-30
3315.34 4.702230e-13 4.266802e-30
3317.72 4.750248e-13 4.159336e-30
3320.10 4.756595e-13 4.031347e-30
3322.48 4.833705e-13 4.000799e-30
3324.86 4.960848e-13 4.046059e-30
3327.24 5.082461e-13 4.115938e-30
3329.62 5.222612e-13 4.211656e-30
3332.00 5.374995e-13 4.331043e-30
3334.38 5.481315e-13 4.420469e-30
3336.76 5.543805e-13 4.473543e-30
3339.14 5.671933e-13 4.553516e-30
3341.52 5.746945e-13 4.567008e-30
3343.90 5.806779e-13 4.544263e-30
3346.28 5.809837e-13 4.458948e-30
3348.66 5.804686e-13 4.365920e-30
3351.04 5.783407e-13 4.266762e-30
3353.42 5.732421e-13 4.148614e-30
3355.80 5.698574e-13 4.057460e-30
3358.18 5.683929e-13 3.987790e-30
3360.56 5.615976e-13 3.892208e-30
3362.94 5.599866e-13 3.848728e-30
3365.32 5.522670e-13 3.767227e-30
3367.70 5.488667e-13 3.713154e-30
3370.08 5.435019e-13 3.644757e-30
3372.46 5.381290e-13 3.566959e-30
3374.84 5.336403e-13 3.490790e-30
