# OBJECT   = SN2011fe                       / object name
# RA       = 14:03:05.73                    / object right ascension
# DEC      = 54:16:25.18                    / object declination
# EQUINOX  = 2000.0                         / 
# RADECSYS = FK5                            / coordinate system
# EXPTIME  = 750                            / exposure time [s]
# FLXUNITS = erg/s/cm2/A                    / flux units
# FLXERROR = 0.043                          / achromatic abs. flux calibration accuracy [mag]
# MWEBV    = 0.0088                         / MW E(B-V) correction applied
# MWRV     = 3.1                            / R_V value used for MW E(B-V) correction
# UTC      = 2011-12-01T15:13:23            / 
# MJD      = 55896.6                        / 
# TXPL     = 99.9                           / days relative to date of explosion
# TMAX     = 82.1                           / phase, days relative to B-band maximum
# AIRMASS  = 2.1                            / 
# SEEING   = 1.35                           / 
# ISPHOTO  = 0                              / photometric night?
# ORIGIN   = The Nearby Supernova Factory   / 
# OBSERVAT = University of Hawaii 2.2m      / 
# TELESCOP = 2.2m UH                        / 
# INSTRUME = SNIFS                          / 
#
# lbda  flux         variance    
3298.68 3.517722e-15 3.040105e-31
3301.06 3.924762e-15 2.850953e-31
3303.44 3.828845e-15 2.969941e-31
3305.82 3.450621e-15 2.810385e-31
3308.20 3.867192e-15 2.725420e-31
3310.58 3.383097e-15 2.926398e-31
3312.96 3.013679e-15 2.738738e-31
3315.34 3.568505e-15 2.633514e-31
3317.72 2.883076e-15 2.359627e-31
3320.10 3.082541e-15 2.378484e-31
3322.48 3.632882e-15 2.293236e-31
3324.86 3.760188e-15 2.067407e-31
3327.24 3.907427e-15 2.199962e-31
3329.62 2.981326e-15 2.204437e-31
3332.00 3.848332e-15 2.299885e-31
3334.38 3.607893e-15 2.275075e-31
3336.76 2.720034e-15 2.263231e-31
3339.14 3.480545e-15 2.294763e-31
3341.52 3.801862e-15 2.242304e-31
3343.90 2.924778e-15 1.911532e-31
3346.28 3.860676e-15 2.079361e-31
3348.66 3.903914e-15 2.020306e-31
3351.04 3.679198e-15 1.988758e-31
3353.42 3.378539e-15 1.841068e-31
3355.80 3.633256e-15 1.924342e-31
3358.18 3.817332e-15 1.751762e-31
3360.56 3.374830e-15 1.622284e-31
3362.94 3.807841e-15 1.746232e-31
3365.32 4.124060e-15 1.683438e-31
3367.70 4.482759e-15 1.790149e-31
3370.08 4.101848e-15 1.839297e-31
3372.46 3.674542e-15 1.679673e-31
3374.84 3.136611e-15 1.593540e-31
3377.22 3.346763e-15 1.620082e-31
3379.60 3.337066e-15 1.500299e-31
3381.98 3.262787e-15 1.538562e-31
3384.36 3.552962e-15 1.542471e-31
3386.74 3.917553e-15 1.366558e-31
3389.12 3.432072e-15 1.361506e-31
3391.50 4.036808e-15 1.528893e-31
3393.88 4.332456e-15 1.518596e-31
3396.26 4.784604e-15 1.487792e-31
3398.64 4.896122e-15 1.566192e-31
3401.02 4.580886e-15 1.492121e-31
3403.40 4.796908e-15 1.313574e-31
3405.78 5.206060e-15 1.351760e-31
3408.16 4.933188e-15 1.406474e-31
3410.54 4.807897e-15 1.358367e-31
3412.92 5.418842e-15 1.307086e-31
3415.30 5.504630e-15 1.304865e-31
3417.68 5.730000e-15 1.305607e-31
3420.06 5.667682e-15 1.276310e-31
3422.44 5.548363e-15 1.273822e-31
3424.82 5.452552e-15 1.415184e-31
3427.20 6.433683e-15 1.474557e-31
3429.58 6.364980e-15 1.433014e-31
3431.96 5.851665e-15 1.365887e-31
3434.34 5.920527e-15 1.363990e-31
