0	0.376705891193
1	0.356930405248
2	0.320875921843
3	0.806984678566
4	0.925416660354
5	0.670430502012
6	0.219520680835
7	0.485665929261
8	0.114563025874
9	0.0969111493072
10	0.153344741349
11	0.524317755874
12	0.855766832211
13	0.750491397146
14	0.910327166746
15	0.662581170496
16	0.206403288017
17	0.562793337436
18	0.722245059145
19	0.705150676132
20	0.0900813345032
21	0.503167462327
22	0.947023166395
23	0.00884411923371
24	0.793427843599
25	0.803988717793
26	0.626620343045
27	0.185171264201
28	0.710890416592
29	0.554825581479
30	0.219246302114
31	0.8083659286
32	0.0332406059927
33	0.918251260227
34	0.0725752010006
35	0.380840451887
36	0.763546430283
37	0.158780389714
38	0.218095982663
39	0.132119186847
40	0.528857302751
41	0.951908324191
42	0.0500994215079
43	0.381851187662
44	0.951853854871
45	0.808475087256
46	0.678967424221
47	0.761879569352
48	0.445111075094
49	0.201485534651
50	0.687395710143
51	0.62704321964
52	0.504000623828
53	0.904086723471
54	0.445441149643
55	0.322593789992
56	0.618864080838
57	0.058772316854
58	0.966169416651
59	0.1503829088
60	0.312869201793
61	0.964405125911
62	0.705650113877
63	0.665287548261
64	0.495638090433
65	0.123781107336
66	0.0514397910044
67	0.165397337219
68	0.50926608052
69	0.223952163481
70	0.0675198151629
71	0.00903670679137
72	0.206975982776
73	0.223273945319
74	0.0224201529846
75	0.452449936414
76	0.594787628459
77	0.199729840877
78	0.55737002859
79	0.121638194685
80	0.313289135389
81	0.492250003097
82	0.682317502144
83	0.200966887527
84	0.519843322902
85	0.535008357202
86	0.590801546056
87	0.552901090853
88	0.92114992914
89	0.91866467223
90	0.537211935598
91	0.346024318841
92	0.98923836551
93	0.620971526267
94	0.841474297531
95	0.905233626125
96	0.339910416611
97	0.104555133368
98	0.634985744005
99	0.5687780815
